filename,width,height,class,xmin,ymin,xmax,ymax
IMG_4427_JPG.rf.f3379d279b8793daa3c9c17607e78707.jpg,640,640,Tempe,157,204,418,352
IMG_4341_JPG.rf.f3699707c31f88f56b678470355e58f4.jpg,640,640,Tahu,209,216,415,338
IMG_6525_JPG.rf.f375278e7e7d44b2866233a3a7504209.jpg,640,640,Sayur,102,110,175,286
IMG_6525_JPG.rf.f375278e7e7d44b2866233a3a7504209.jpg,640,640,Sayur,167,77,559,619
photo_8_2024-05-12_15-28-41_jpg.rf.f39715d55e0b8bf60bcd7ab2a8c1774f.jpg,640,640,Telur,30,182,374,533
IMG_4459_JPG.rf.f37f118e22a64e14de35c10624e45961.jpg,640,640,Tempe,187,369,410,541
IMG_4272_JPG.rf.f3d30c8a298233aedbf8336525b54a4f.jpg,640,640,Tahu,216,191,413,354
photo_10_2024-05-12_15-29-32_jpg.rf.f42bef34a9fa35fd451786561e9c4f17.jpg,640,640,Telur,84,156,562,532
IMG_4410_JPG.rf.f3aaf38941d030c9589d46053ff3ad1e.jpg,640,640,Tempe,223,219,409,346
IMG_4711_JPG.rf.f424bf9a7f9edd2d75e25ac063e2e8f7.jpg,640,640,Tempe,238,283,340,396
IMG_6671_JPG.rf.f41f7c2cff9839ddf7cf49b24732838b.jpg,640,640,Sayur,0,0,622,585
IMG_4238_JPG.rf.f438bb81959bb85486f3f12ae9607a14.jpg,640,640,Tahu,257,299,436,478
IMG_3872_jpg.rf.f3eae7aafc21e19e3c362d454b3e13d9.jpg,640,640,Tahu,132,218,455,438
IMG_3833_jpg.rf.f3c92235435b2a5d34da5546301ba9ea.jpg,640,640,Tempe,148,154,479,518
IMG_4452_JPG.rf.f3efb37a2fb4989f4470ac566e30051b.jpg,640,640,Tempe,214,268,422,421
photo_2024-05-11_13-34-08_jpg.rf.f45786d75e0c6313eea39f09678ea0de.jpg,640,640,Daging,37,194,518,466
photo_2024-05-11_13-34-08_jpg.rf.f45786d75e0c6313eea39f09678ea0de.jpg,640,640,Daging,37,194,518,466
IMG_4526_JPG.rf.f56fb99de304bfd7c500d4cb50297405.jpg,640,640,Tempe,215,196,454,309
IMG_5883_JPG.rf.f42deb1489c88d0f0949741c243c01db.jpg,640,640,Ikan,0,206,640,535
IMG_4257_JPG.rf.f4c94a25f795bf30ed3737f5f0b17e95.jpg,640,640,Tahu,173,254,327,403
IMG_3713_jpg.rf.f47cf8bac6f7bc77aa1903793d1efc48.jpg,640,640,Tempe,0,245,561,457
IMG_6875_JPG.rf.f5898f0c6155e9b5274b35717153619e.jpg,640,640,Ayam,55,34,514,548
IMG_4395_JPG.rf.f561d2a7069a24fff6ec3b6d69c006eb.jpg,640,640,Tempe,70,255,248,388
photo_2024-05-11_13-42-14_jpg.rf.f506565e0f86f11407d8ad11d7f911a3.jpg,640,640,Daging,178,270,640,501
IMG_4256_JPG.rf.f50c8c009ea73d9a6ed2f82dfa2e363e.jpg,640,640,Tahu,260,244,427,404
IMG_4436_JPG.rf.f4d712a5b446eacd90be8d4f7bc38735.jpg,640,640,Tempe,247,254,500,446
IMG_6619_JPG.rf.f53647d32e99f17cd282e3a0e78efc37.jpg,640,640,Sayur,99,36,640,632
photo_8_2024-05-12_15-32-09_jpg.rf.f5926cfe94dc7fff0cff15440be53d43.jpg,640,640,Telur,75,166,524,513
IMG_4477_JPG.rf.f58373ed15d25b2fdb8bd01e57ce12a0.jpg,640,640,Tempe,196,300,370,427
photo_5_2024-05-12_15-31-45_jpg.rf.f5da7be47699168717825a0793117d88.jpg,640,640,Telur,67,140,569,496
IMG_4453_JPG.rf.f47004a0915f0a977737af4c70f1d0f3.jpg,640,640,Tempe,269,277,476,428
IMG_7133_JPG.rf.f5e5beabb098423135cbbd0deeba6e10.jpg,640,640,Nasi,0,0,639,620
IMG_4675_JPG.rf.f5f9f8ec3386623593ee01b0bd2e55a0.jpg,640,640,Tempe,282,383,370,490
IMG_6877_JPG.rf.f5eef37bc4a8c9c81aeaec5fe6ce1a12.jpg,640,640,Ayam,431,254,474,295
IMG_6877_JPG.rf.f5eef37bc4a8c9c81aeaec5fe6ce1a12.jpg,640,640,Ayam,120,27,596,564
IMG_6638_JPG.rf.f6099c306a961a3ad8fa521305d9be06.jpg,640,640,Sayur,285,274,287,276
IMG_6638_JPG.rf.f6099c306a961a3ad8fa521305d9be06.jpg,640,640,Sayur,26,22,577,611
photo_5_2024-05-12_15-31-39_jpg.rf.f6732a41c47edf07789a39297004c3a2.jpg,640,640,Telur,138,201,551,529
IMG_3717_jpg.rf.f5fcd2d58b6c9709154c169e9963b60a.jpg,640,640,Tempe,83,167,589,471
IMG_4591_JPG.rf.f5fdd02e0bea58a418fdb8947c520529.jpg,640,640,Tempe,281,278,380,388
IMG_4353_JPG.rf.f64b4e407948cec152eb860ff8c53560.jpg,640,640,Tahu,272,215,412,353
photo_2024-05-11_13-42-40_jpg.rf.f634905e96c77d47c7b3deae4a3cb048.jpg,640,640,Daging,88,243,579,498
IMG_4277_JPG.rf.f60e016fefa446ef687302b0ffd89f2d.jpg,640,640,Tahu,148,143,395,304
IMG_6784_JPG.rf.f6e0bf5ad1149276b078470802d5ac52.jpg,640,640,Ayam,339,173,340,175
IMG_6784_JPG.rf.f6e0bf5ad1149276b078470802d5ac52.jpg,640,640,Ayam,146,50,554,601
IMG_4414_JPG.rf.f6f3ae779a6bbdb706434f286aeb62c5.jpg,640,640,Tempe,214,217,466,376
IMG_6662_JPG.rf.f6a18586b78f43b1cb7474559bd06210.jpg,640,640,Sayur,304,272,305,275
IMG_6662_JPG.rf.f6a18586b78f43b1cb7474559bd06210.jpg,640,640,Sayur,0,25,632,637
IMG_4330_JPG.rf.f62a424ed4e650aff814dbd9179d43aa.jpg,640,640,Tahu,212,134,360,278
IMG_3707_jpg.rf.f6c8d0099ce25b73d7053c74f29d6827.jpg,640,640,Tempe,90,102,502,503
photo_9_2024-05-12_15-32-09_jpg.rf.f7148b2e591e2a6928874da123bbdf17.jpg,640,640,Telur,71,187,546,532
IMG_6617_JPG.rf.f76f67ba4656799bfb008e664ef73465.jpg,640,640,Sayur,18,10,624,638
photo_2024-05-11_13-42-12_jpg.rf.f6e798eeda7d04a8714992e43724ba3e.jpg,640,640,Daging,12,221,457,542
IMG_6671_JPG.rf.f724c6f8b49191cc39efcbc3245a4af7.jpg,640,640,Sayur,0,0,628,578
IMG_4611_JPG.rf.f76e52ca7e0171d13c20d0f122e13243.jpg,640,640,Tempe,245,230,432,357
photo_2024-05-11_13-34-25_jpg.rf.f7f905fda753200ba843dc9d2eca89d8.jpg,640,640,Daging,8,278,532,496
IMG_4589_JPG.rf.f7dbe83e8e1d0e4ef1f189fc653919cf.jpg,640,640,Tempe,258,270,367,384
IMG_3881_jpg.rf.f877330a37986d285c486fdb0aab2952.jpg,640,640,Tahu,176,220,445,417
IMG_4675_JPG.rf.f90178133a5174649f8b2e953be40c4b.jpg,640,640,Tempe,298,382,389,486
photo_4_2024-05-12_15-29-21_jpg.rf.f83351f86892ed45bb42edfb1bbab79e.jpg,640,640,Telur,37,152,542,517
photo_5_2024-05-12_15-29-27_jpg.rf.f8292ee0ebb3ba922bc1ed4bb2babf5e.jpg,640,640,Telur,92,153,621,535
IMG_4335_JPG.rf.f9424c23ec45411d60a58a1dabbb928a.jpg,640,640,Tahu,313,172,476,305
IMG_4561_JPG.rf.f865747ba906462616c23cfbd8d27d9e.jpg,640,640,Tempe,269,221,469,382
IMG_4459_JPG.rf.f97b6725b8eaa0bcdb0296425c99cdda.jpg,640,640,Tempe,225,377,460,558
photo_2_2024-05-12_15-29-37_jpg.rf.f802fb7852fc634d864f9b350a0b4827.jpg,640,640,Telur,77,170,566,553
IMG_6719_JPG.rf.f8e3ad8755e3773a057612b85004ed9e.jpg,640,640,Sayur,0,0,640,640
IMG_6719_JPG.rf.f8e3ad8755e3773a057612b85004ed9e.jpg,640,640,Sayur,131,605,134,608
IMG_6719_JPG.rf.f8e3ad8755e3773a057612b85004ed9e.jpg,640,640,Sayur,59,565,220,640
IMG_5936_JPG.rf.f7bddb42a86bb7b42be7d8eafb996d02.jpg,640,640,Ayam,101,245,509,508
IMG_4675_JPG.rf.f8f93195addb308b94c8a8e72d4ebee7.jpg,640,640,Tempe,275,376,364,484
IMG_4513_JPG.rf.f91bc5c3415581e28a7dec1f13859de9.jpg,640,640,Tempe,167,204,365,340
photo_2024-05-11_13-34-26_jpg.rf.f947f70b57eeead85f563c3c6e3298ff.jpg,640,640,Daging,97,211,630,485
IMG_4405_JPG.rf.f934953d6e1ea1d3300535b8a1bd6cc9.jpg,640,640,Tempe,270,232,474,429
photo_6_2024-05-12_15-31-45_jpg.rf.f9e6b6308d2b870eb49b9e7a0a469d80.jpg,640,640,Telur,92,203,552,559
IMG_4700_JPG.rf.f8ce22096105f34eddc78c04cebaafad.jpg,640,640,Tempe,241,240,383,354
IMG_3532_jpg.rf.f9e2b63e29c3a2a9fb80abae6938d1a0.jpg,640,640,Telur,126,193,459,417
photo_9_2024-05-12_15-31-32_jpg.rf.fa0a84282e3b0da846a2b873491b11fb.jpg,640,640,Telur,55,189,523,538
IMG_6786_JPG.rf.f83081f1c3ba106f007d4d0a3bc1f157.jpg,640,640,Ayam,125,0,563,568
IMG_6610_JPG.rf.f9ea13a5c6a1367cb1fb3b8c23fc5bdc.jpg,640,640,Sayur,290,260,520,563
IMG_6610_JPG.rf.f9ea13a5c6a1367cb1fb3b8c23fc5bdc.jpg,640,640,Sayur,41,94,340,370
photo_3_2024-05-12_15-32-17_jpg.rf.fa2f4222406ff3f3001675672d5530fc.jpg,640,640,Telur,27,188,451,507
photo_7_2024-05-12_15-31-45_jpg.rf.fa5b6fb5509eb823cfa0d87434d8d09d.jpg,640,640,Telur,20,200,486,527
photo_2024-05-11_13-42-03_jpg.rf.fa3f5f16980402c97794fd3d31a6d35b.jpg,640,640,Daging,153,199,539,518
photo_2024-05-11_13-42-03_jpg.rf.fa3f5f16980402c97794fd3d31a6d35b.jpg,640,640,Daging,153,199,539,518
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,458,124,560,221
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,420,79,593,259
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,445,239,640,419
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,29,36,460,454
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,233,435,235,439
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,209,541,210,545
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,58,471,314,640
IMG_6728_JPG.rf.fb1f20bdbfd5707b63f66dde69310a9d.jpg,640,640,Sayur,0,350,108,584
photo_2024-05-12_12-43-18-2-_jpg.rf.fa0b9cfed306953af31f78024bc1fec0.jpg,640,640,Telur,103,133,503,421
IMG_4378_JPG.rf.fae729b9dcf02fcb70c89ed254129bb7.jpg,640,640,Tempe,188,244,387,387
IMG_4378_JPG.rf.fae729b9dcf02fcb70c89ed254129bb7.jpg,640,640,Tempe,193,246,384,384
IMG_4707_JPG.rf.fb74e6ea1a94033afbc463789d0c2a51.jpg,640,640,Tempe,135,230,248,331
IMG_4475_JPG.rf.fb095fe2aa46f73993a229f828eca5ac.jpg,640,640,Tempe,279,297,469,440
IMG_5772_JPG.rf.fa137e4a54e6795ab7a3e6da3008ab0b.jpg,640,640,Ikan,21,170,571,549
IMG_4533_JPG.rf.faf345b99196bb098c0bfa2eb31c05f6.jpg,640,640,Tempe,265,274,461,394
IMG_6653_JPG.rf.fa981163402c80c78d376cb5028b6b9b.jpg,640,640,Sayur,0,47,635,592
IMG_3841_jpg.rf.fa34bda2c799367576a1fdfe2ca5929d.jpg,640,640,Tahu,77,197,441,488
photo_2024-05-11_13-41-33_jpg.rf.fb4675b81a877eccfec40181b8745734.jpg,640,640,Daging,68,223,624,582
IMG_7132_JPG.rf.fb4dab7717403f2609e942c88866e088.jpg,640,640,Nasi,0,0,635,581
IMG_4422_JPG.rf.fbea4ae933195ab5ada8797c213873a3.jpg,640,640,Tempe,150,216,458,398
IMG_4479_JPG.rf.fb0bccdf218ae345edb6c9968b4a5825.jpg,640,640,Tempe,186,255,396,397
photo_9_2024-05-12_15-29-32_jpg.rf.fb8ddc5206f014c334d456519f924030.jpg,640,640,Telur,69,173,595,565
IMG_3800_jpg.rf.fb9e6657a16832246ac4a463cd96ccb9.jpg,640,640,Tempe,11,148,445,588
IMG_6888_JPG.rf.fb87dc42f13018c94283fafe9d2875f5.jpg,640,640,Ayam,202,8,640,536
photo_2024-05-11_13-34-02_jpg.rf.fb42b65835c5417470f2777744914797.jpg,640,640,Daging,54,202,582,439
IMG_7147_JPG.rf.fb825e3a1b03511b47ef87ad6f66e7d7.jpg,640,640,Nasi,0,6,631,639
IMG_7147_JPG.rf.fb825e3a1b03511b47ef87ad6f66e7d7.jpg,640,640,Nasi,0,6,631,639
IMG_6956_JPG.rf.fc1ac13fab63d19d0cec181caba3ac01.jpg,640,640,Ikan,33,251,640,418
photo_10_2024-05-12_15-32-17_jpg.rf.fc093b4f3dc76b872e9290f132a87680.jpg,640,640,Telur,58,111,548,481
photo_8_2024-05-12_15-31-26_jpg.rf.fc0f02d85ee5bbbc71aac54db7d6061e.jpg,640,640,Telur,78,144,538,499
IMG_3882_jpg.rf.fc211ddbd20ea3a0a0fecfce97345dc7.jpg,640,640,Tahu,167,222,434,420
IMG_6833_JPG.rf.fc216e0ce53ba13952edc49564baf64e.jpg,640,640,Ayam,86,80,558,554
photo_8_2024-05-12_15-32-03_jpg.rf.fc2ace6a9a4bda015acfe138cbdd3490.jpg,640,640,Telur,75,164,522,514
IMG_7090_JPG.rf.fc584830921d53bc90cd2309ca0771e2.jpg,640,640,Nasi,49,73,603,589
photo_2024-05-11_13-42-02_jpg.rf.fc37b92cf4fcd675eb3b41cacfb7e3a7.jpg,640,640,Daging,183,226,593,488
IMG_3877_jpg.rf.fc2ee3288a1ec7c3432f722b427adc8f.jpg,640,640,Tahu,149,242,441,447
photo_2024-05-11_13-41-40_jpg.rf.fc2716c27fd86a8422f3a8fd104295d9.jpg,640,640,Daging,177,155,463,409
IMG_6588_JPG.rf.fc872d45c62a758e8e0b40e32c84199c.jpg,640,640,Sayur,449,263,450,265
IMG_6588_JPG.rf.fc872d45c62a758e8e0b40e32c84199c.jpg,640,640,Sayur,414,292,417,296
IMG_6588_JPG.rf.fc872d45c62a758e8e0b40e32c84199c.jpg,640,640,Sayur,309,51,552,357
IMG_6588_JPG.rf.fc872d45c62a758e8e0b40e32c84199c.jpg,640,640,Sayur,121,318,433,568
IMG_4703_JPG.rf.fc5e99a9b98f17320e362236b090fc24.jpg,640,640,Tempe,212,280,312,373
IMG_4348_JPG.rf.fc5434d086f9f107b1bb63c83a504a46.jpg,640,640,Tahu,200,209,368,334
photo_10_2024-05-12_15-31-26_jpg.rf.fcf0b1483b37bb9f17762f4866202063.jpg,640,640,Telur,55,135,515,489
photo_5_2024-05-12_15-29-32_jpg.rf.fcfe8e25a70438bfe764d1a2b858583e.jpg,640,640,Telur,85,159,556,538
IMG_4456_JPG.rf.fd6a3aced282e4967d2365485ba2a3be.jpg,640,640,Tempe,229,193,439,339
IMG_4461_JPG.rf.fd638f5023ef051941ba4d98bd72782f.jpg,640,640,Tempe,335,362,558,536
IMG_6791_JPG.rf.fced976d38c67f980eba187f3812099e.jpg,640,640,Ayam,161,14,581,581
IMG_4603_JPG.rf.fd75b0edc04d3792098f1e76bd6cbbcf.jpg,640,640,Tempe,246,232,352,354
photo_2024-05-11_13-34-32-2-_jpg.rf.fd0038468c21693f17dd17ddd5a03fe5.jpg,640,640,Daging,104,174,491,554
IMG_4380_JPG.rf.fc6aa64394e7bf05be7a05de647ae60d.jpg,640,640,Tempe,166,197,375,387
IMG_3756_jpg.rf.fd878b2107cf890f70acda0349ec9da7.jpg,640,640,Tempe,207,229,592,542
photo_5_2024-05-12_15-31-56_jpg.rf.fd0bdc6d6306f7aa6eef6d15fcaea942.jpg,640,640,Telur,94,151,535,505
IMG_6741_JPG.rf.fda6f48b9c0e30650694cd6cb2ed7852.jpg,640,640,Ayam,158,33,566,594
IMG_5795_JPG.rf.fda99214082dd5734810b3c5e29ffe80.jpg,640,640,Ikan,129,0,420,640
IMG_6682_JPG.rf.fd95402b39796c3b03012e5de415a619.jpg,640,640,Sayur,31,14,556,640
IMG_5773_JPG.rf.fde837767fccdc4cbff59456aa00ddd4.jpg,640,640,Ikan,136,48,531,576
IMG_3828_jpg.rf.fd9c5e794ef1150f30fc08eba5fcfe16.jpg,640,640,Tempe,40,205,570,503
IMG_4290_JPG.rf.fc44423ba0c327ac92eebddd9329164e.jpg,640,640,Tahu,266,216,392,344
photo_1_2024-05-12_15-31-39_jpg.rf.fdb284139bf5c08069cfade2dd281424.jpg,640,640,Telur,94,208,509,527
IMG_4539_JPG.rf.fe03e574c8afab95ee2fcc969ee862e7.jpg,640,640,Tempe,206,261,332,366
IMG_4506_JPG.rf.fe247b472b7857b6109a58d5e7c8f242.jpg,640,640,Tempe,252,213,455,366
photo_2024-05-11_13-34-29-2-_jpg.rf.fe2697107d2864e2b3373c8762c6f79c.jpg,640,640,Daging,87,173,572,549
IMG_6636_JPG.rf.fe074b151e65dc7cb5708b77b448452b.jpg,640,640,Sayur,26,44,621,631
IMG_4682_JPG.rf.fe4578e03793f69057488b925ab4fd49.jpg,640,640,Tempe,224,256,322,359
photo_2_2024-05-12_15-29-05_jpg.rf.fdced76a80bf706f649f7326136eca9e.jpg,640,640,Telur,205,151,586,536
photo_2024-05-11_13-33-53_jpg.rf.fe38c165bc8a9a0de39a5b220d616c45.jpg,640,640,Daging,51,220,548,459
IMG_4723_JPG.rf.fdcdfb5efc22d6462b292cd122aee316.jpg,640,640,Tempe,222,281,322,356
IMG_6725_JPG.rf.ff0af6418e06d1b0998064bfb76b4394.jpg,640,640,Sayur,140,231,439,531
IMG_6725_JPG.rf.ff0af6418e06d1b0998064bfb76b4394.jpg,640,640,Sayur,0,71,201,361
IMG_6725_JPG.rf.ff0af6418e06d1b0998064bfb76b4394.jpg,640,640,Sayur,245,44,284,78
IMG_6725_JPG.rf.ff0af6418e06d1b0998064bfb76b4394.jpg,640,640,Sayur,105,0,640,634
IMG_4225_JPG.rf.fed057d8f824e44f5266c4e92fad5182.jpg,640,640,Tahu,273,298,474,475
IMG_5838_JPG.rf.fe58e26b88c9b7178da984194595ad80.jpg,640,640,Ikan,166,36,489,640
IMG_5951_JPG.rf.fedc411edeb4e366ac70e1df69aff327.jpg,640,640,Ayam,203,243,565,449
IMG_5951_JPG.rf.fedc411edeb4e366ac70e1df69aff327.jpg,640,640,Ayam,53,152,565,449
IMG_6820_JPG.rf.fed4f396fc5596742302c5ff20faa118.jpg,640,640,Ayam,46,112,636,555
IMG_6793_JPG.rf.ff1c39f593f506fe7f6a4703bdf45071.jpg,640,640,Ayam,139,29,593,559
IMG_3815_jpg.rf.ff586c4af1fed2e99c570f109dd03f55.jpg,640,640,Tempe,3,213,503,511
photo_2024-05-11_13-42-02_jpg.rf.ff61f67c999f990393f7290bb1caa50e.jpg,640,640,Daging,68,241,481,444
photo_6_2024-05-12_15-31-45_jpg.rf.ff6414c11d9c7ff8c29e371f0d969e47.jpg,640,640,Telur,73,220,506,545
IMG_4276_JPG.rf.ffba86d3272997168bd738d0f84a0bc1.jpg,640,640,Tahu,136,167,391,321
IMG_4556_JPG.rf.ff81dfa8b97a08de2df5813aa804f7df.jpg,640,640,Tempe,228,237,382,341
IMG_4260_JPG.rf.ffecd07e87477ed1a8876c505376cb2d.jpg,640,640,Tahu,355,157,611,365
IMG_6912_JPG.rf.ffaf77e9ae8d52b53533b129ff779975.jpg,640,640,Ikan,36,178,559,514
IMG_4655_JPG.rf.ff74a771ed914bbc03fac70b5dc7ec95.jpg,640,640,Tempe,215,188,368,296
photo_3_2024-05-12_15-31-21_jpg.rf.ff833ee4d3c61fe164e5cdef8dd3d634.jpg,640,640,Telur,6,172,513,531
IMG_4582_JPG.rf.ffef43770c8285861f05519cb4b2f728.jpg,640,640,Tempe,218,294,361,389
photo_2024-05-11_13-42-24_jpg.rf.8c98a428fa2e5f51007967a2855cf4da.jpg,640,640,Daging,95,169,520,401
photo_6_2024-05-12_15-31-51_jpg.rf.8cb8283a5f83c8a9ea81b2894767d35d.jpg,640,640,Telur,113,158,548,479
IMG_4375_JPG.rf.8cb844722eb24a32a663623d2c57db5e.jpg,640,640,Tempe,153,249,370,389
photo_2024-05-11_13-41-39_jpg.rf.8c2a6a4b50aad616390b7be15791b39c.jpg,640,640,Daging,31,87,499,425
IMG_4636_JPG.rf.8cd8206f18a0fe201d5a3836644ff569.jpg,640,640,Tempe,222,308,310,413
photo_7_2024-05-12_15-28-41_jpg.rf.8c55f643a5f9338a51c4365a082e7eac.jpg,640,640,Telur,224,190,591,527
IMG_4302_JPG.rf.8cab1784264c5154d1c76329d58c0df3.jpg,640,640,Tahu,165,280,371,446
IMG_4209_JPG.rf.8c4e50917012ce5fc18431c5f6ba63db.jpg,640,640,Tahu,140,35,350,255
photo_8_2024-05-12_15-31-51_jpg.rf.8d3c7e103a71667934ae7b75ef95b5a2.jpg,640,640,Telur,73,127,550,499
IMG_5736_JPG.rf.8d5cf79a3b5e026728433ce759912f97.jpg,640,640,Ikan,127,9,492,557
IMG_4535_JPG.rf.8c672e6a9d5ddf017cd6903b8727f583.jpg,640,640,Tempe,221,212,364,317
photo_4_2024-05-12_15-31-56_jpg.rf.8ce0cc5f74cba946bb43909e928cb870.jpg,640,640,Telur,62,131,540,499
IMG_4609_JPG.rf.8cc2f69511638dcf78ab2c470e552dcb.jpg,640,640,Tempe,246,227,409,337
IMG_4238_JPG.rf.8cbf1afd3567cbdc5aa850332ccccfb7.jpg,640,640,Tahu,153,268,365,448
IMG_6625_JPG.rf.8c54829c1cd88acad9abfb7e9f54eb2a.jpg,640,640,Sayur,426,207,429,210
IMG_6625_JPG.rf.8c54829c1cd88acad9abfb7e9f54eb2a.jpg,640,640,Sayur,40,32,588,579
IMG_6799_JPG.rf.8c403470f8a771d2967a9f119da51aac.jpg,640,640,Ayam,94,30,569,550
IMG_4542_JPG.rf.8cae8b885144e46722790b3da8d811ca.jpg,640,640,Tempe,229,271,368,395
IMG_4449_JPG.rf.8cdad5b371d723b84b2c56b0c3484d15.jpg,640,640,Tempe,222,218,467,380
IMG_4698_JPG.rf.8d0776ed079515b4403ef473aa507138.jpg,640,640,Tempe,274,241,415,354
IMG_5925_JPG.rf.8d66f44ee848e807bb7e01e23bce6e90.jpg,640,640,Ayam,123,230,568,393
photo_2024-05-11_13-42-08_jpg.rf.8d6b0f6898a8ecf9baca29a9c3e8eab4.jpg,640,640,Daging,127,212,516,456
IMG_4525_JPG.rf.8c8b6696008d7c8fa44068be0e187e3a.jpg,640,640,Tempe,170,185,402,289
photo_4_2024-05-12_15-32-17_jpg.rf.8d7feebe9687fdd1768a7a2eb279789a.jpg,640,640,Telur,107,171,629,574
IMG_5748_JPG.rf.8d312ac2b5fbd88ff131d0fa5565a834.jpg,640,640,Ikan,120,100,627,528
IMG_7002_JPG.rf.8d9d6727b204301802f14af70c1f1a03.jpg,640,640,Ikan,219,0,397,635
IMG_3717_jpg.rf.8c23065fac8cc3b9a57d987132228890.jpg,640,640,Tempe,53,216,616,487
IMG_5813_JPG.rf.8cc98cc391731ed16000918c1a80e30a.jpg,640,640,Ikan,185,0,485,627
IMG_6969_JPG.rf.8c823d1b86ed1daf93a0eb999c6c1c89.jpg,640,640,Ikan,38,90,536,471
IMG_4704_JPG.rf.8d4bebf96f0dc476ed698f460378bee5.jpg,640,640,Tempe,318,267,420,363
photo_5_2024-05-12_15-31-45_jpg.rf.8dc6e0340d6878fb683498535d5829e7.jpg,640,640,Telur,72,156,549,488
IMG_6880_JPG.rf.8dd10373db33fd56fb2acb7aa26b4c46.jpg,640,640,Ayam,139,28,583,502
IMG_6880_JPG.rf.8dd10373db33fd56fb2acb7aa26b4c46.jpg,640,640,Ayam,139,28,583,502
IMG_5930_JPG.rf.8df9d6a2eee44fec4746a4f1c11afcfe.jpg,640,640,Ayam,157,169,448,568
IMG_4679_JPG.rf.8debc09e5c6f893e46d0e2958fb75339.jpg,640,640,Tempe,281,269,364,368
IMG_4702_JPG.rf.8e1f7e387e9a9a13051c8a9b724eacab.jpg,640,640,Tempe,243,273,352,370
IMG_4553_JPG.rf.8e74e097530d6e1d5c4c81ceb02de310.jpg,640,640,Tempe,282,267,458,371

IMG_7069_JPG.rf.8e6f8eeacf1335d0ee5357341d1d296f.jpg,640,640,Nasi,56,74,542,594
photo_2024-05-11_13-35-09-2-_jpg.rf.8e053c98dd201ca5cb42c40e940ed45e.jpg,640,640,Daging,9,192,601,464
IMG_5843_JPG.rf.8e2a197ceb55cb3dd5dd2da48af6960c.jpg,640,640,Ikan,228,8,500,627
IMG_4229_JPG.rf.8e7c648400febcef18d505c96d034a52.jpg,640,640,Tahu,169,251,399,446
IMG_4390_JPG.rf.8e895a9e2bb9e6e3ab6d2df019af6989.jpg,640,640,Tempe,285,252,479,409
IMG_4390_JPG.rf.8e895a9e2bb9e6e3ab6d2df019af6989.jpg,640,640,Tempe,285,252,479,409
IMG_4221_JPG.rf.8e75a7b224c143ef1330e1df973b9316.jpg,640,640,Tahu,250,225,417,411
IMG_4340_JPG.rf.8e43d8db5c401f74c8ee3ebec6850cf9.jpg,640,640,Tahu,224,179,431,296
IMG_5765_JPG.rf.8e74f6a0011994853b09382d807c8244.jpg,640,640,Ikan,55,146,612,465
IMG_6871_JPG.rf.8e9e00f7966150c0716f2016c1865edd.jpg,640,640,Ayam,95,118,458,544
IMG_3719_jpg.rf.8ed347bba7cee1a1cf86ab8e194743a4.jpg,640,640,Tempe,104,240,640,523
IMG_3859_jpg.rf.8e8f88d606c443af5148580f55fae9e7.jpg,640,640,Tahu,138,284,458,510
IMG_4287_JPG.rf.8e3bd96ada4c5ec280cbc62de89d8b24.jpg,640,640,Tahu,257,239,411,375
IMG_7162_JPG.rf.8f1c4f6b195b4fe09635af6fa4744aec.jpg,640,640,Nasi,0,60,640,631
photo_2024-05-11_13-41-36_jpg.rf.8f9a43b85fcd325ad36199b86210195a.jpg,640,640,Daging,53,162,509,507
IMG_4253_JPG.rf.8fc12fe6cd31bd6021cc04465a7d71fd.jpg,640,640,Tahu,152,154,399,363
IMG_6543_JPG.rf.8fbeabd65b6131a685b654803fea77af.jpg,640,640,Sayur,74,418,241,493
IMG_6543_JPG.rf.8fbeabd65b6131a685b654803fea77af.jpg,640,640,Sayur,95,64,584,490
photo_10_2024-05-12_15-28-41_jpg.rf.8fc34edc3cfd740ec82e88d0d68689cb.jpg,640,640,Telur,298,186,640,543
photo_7_2024-05-12_15-29-05_jpg.rf.8f2271f5b52805a42f3232eb90c740d9.jpg,640,640,Telur,79,158,453,525
IMG_3856_jpg.rf.905d571b1343c6189a00e635e77d474c.jpg,640,640,Tahu,203,243,510,466
IMG_4497_JPG.rf.901fd42191aaa4c350c4beb28b10070f.jpg,640,640,Tempe,309,240,513,430
IMG_3546_jpg.rf.8fff2c34fa06e7a1381bb37b7c71a398.jpg,640,640,Telur,262,205,563,478
photo_8_2024-05-12_15-32-03_jpg.rf.903536ba3bc2ce2d46234b2d4a3a821c.jpg,640,640,Telur,115,160,602,528
